0.000000000000000000e+00 5.000000000000000000e-01
2.501250625312656517e-01 5.294419612589561508e-01
5.002501250625313034e-01 5.556886374868699185e-01
7.503751875937969551e-01 5.792849584445300959e-01
1.000500250125062607e+00 6.006462838659680781e-01
1.250625312656328258e+00 6.200972430156214132e-01
1.500750375187593910e+00 6.378969566856873552e-01
1.750875437718859562e+00 6.542559046188510807e-01
2.001000500250125214e+00 6.693475957452909020e-01
2.251125562781390865e+00 6.833168748357196787e-01
2.501250625312656517e+00 6.962859801183509667e-01
2.751375687843922169e+00 7.083590544773699094e-01
3.001500750375187820e+00 7.196255671764204553e-01
3.251625812906453472e+00 7.301629514692746792e-01
3.501750875437719124e+00 7.400386671100196434e-01
3.751875937968984775e+00 7.493118339021966889e-01
4.002001000500250427e+00 7.580345404288820754e-01
4.252126063031516523e+00 7.662529034523553051e-01
4.502251125562781731e+00 7.740079335720618792e-01
4.752376188094046938e+00 7.813362486221406833e-01
5.002501250625313034e+00 7.882706661989233865e-01
5.252626313156579130e+00 7.948406993236966089e-01
5.502751375687844337e+00 8.010729738172782666e-01
5.752876438219109545e+00 8.069915818789059614e-01
6.003001500750375641e+00 8.126183833231126474e-01
6.253126563281641737e+00 8.179732635521650419e-01
6.503251625812906944e+00 8.230743555592958671e-01
6.753376688344172152e+00 8.279382318392607409e-01
7.003501750875438248e+00 8.325800709909610964e-01
7.253626813406704343e+00 8.370138029225493437e-01
7.503751875937969551e+00 8.412522358787094534e-01
7.753876938469234759e+00 8.453071679549183370e-01
8.004002001000500854e+00 8.491894853161663370e-01
8.254127063531766950e+00 8.529092489746836758e-01
8.504252126063033046e+00 8.564757716849875635e-01
8.754377188594297365e+00 8.598976862715833613e-01
9.004502251125563461e+00 8.631830065042438438e-01
9.254627313656829557e+00 8.663391814697174453e-01
9.504752376188093876e+00 8.693731442504825102e-01
9.754877438719359972e+00 8.722913556055520434e-01
1.000500250125062607e+01 8.750998432513130698e-01
1.025512756378189216e+01 8.778042372585597164e-01
1.050525262631315826e+01 8.804098020126319701e-01
1.075537768884442258e+01 8.829214651248701307e-01
1.100550275137568867e+01 8.853438436334288841e-01
1.125562781390695477e+01 8.876812677887235825e-01
1.150575287643821909e+01 8.899378026820585763e-01
1.175587793896948519e+01 8.921172679443941655e-01
1.200600300150075128e+01 8.942232557149563110e-01
1.225612806403201738e+01 8.962591470558414208e-01
1.250625312656328347e+01 8.982281269683106695e-01
1.275637818909454779e+01 9.001331981486955236e-01
1.300650325162581389e+01 9.019771936063268880e-01
1.325662831415707998e+01 9.037627882523919798e-01
1.350675337668834430e+01 9.054925095567172288e-01
1.375687843921961040e+01 9.071687473591087958e-01
1.400700350175087650e+01 9.087937629126938699e-01
1.425712856428214259e+01 9.103696972286714484e-01
1.450725362681340869e+01 9.118985787847067037e-01
1.475737868934467301e+01 9.133823306529536001e-01
1.500750375187593910e+01 9.148227770980585927e-01
1.525762881440720520e+01 9.162216496905518648e-01
1.550775387693846952e+01 9.175805929766396307e-01
1.575787893946973561e+01 9.189011697413504987e-01
1.600800400200100171e+01 9.201848658988552865e-01
1.625812906453226603e+01 9.214330950400770881e-01
1.650825412706353390e+01 9.226472026660397230e-01
1.675837918959479822e+01 9.238284701165193624e-01
1.700850425212606609e+01 9.249781182928018541e-01
1.725862931465733041e+01 9.260973110165320321e-01
1.750875437718859473e+01 9.271871582817462487e-01
1.775887943971986260e+01 9.282487192336246196e-01
1.800900450225112692e+01 9.292830049631521927e-01
1.825912956478239124e+01 9.302909811263170292e-01
1.850925462731365911e+01 9.312735703985015601e-01
1.875937968984492343e+01 9.322316547579366786e-01
1.900950475237618775e+01 9.331660776554797643e-01
1.925962981490745562e+01 9.340776460354371924e-01
1.950975487743871994e+01 9.349671322153230157e-01
1.975987993996998782e+01 9.358352756846911591e-01
2.001000500250125214e+01 9.366827847625237569e-01
2.026013006503251646e+01 9.375103381935054880e-01
2.051025512756378433e+01 9.383185866127152774e-01
2.076038019009504865e+01 9.391081539595328431e-01
2.101050525262631652e+01 9.398796387704627664e-01
2.126063031515758084e+01 9.406336154337453515e-01
2.151075537768884516e+01 9.413706353541260174e-01
2.176088044022011303e+01 9.420912280562202534e-01
2.201100550275137735e+01 9.427959022258408650e-01
2.226113056528264167e+01 9.434851466936595710e-01
2.251125562781390954e+01 9.441594313648719039e-01
2.276138069034517386e+01 9.448192080950479355e-01
2.301150575287643818e+01 9.454649115339039955e-01
2.326163081540770605e+01 9.460969598902168043e-01
2.351175587793897037e+01 9.467157554291023569e-01
2.376188094047023824e+01 9.473216865048412760e-01
2.401200600300150256e+01 9.479151255588976754e-01
2.426213106553276688e+01 9.484964324263153168e-01
2.451225612806403475e+01 9.490659536001151420e-01
2.476238119059529907e+01 9.496240230697359230e-01
2.501250625312656695e+01 9.501709628619778858e-01
2.526263131565783127e+01 9.507070835554345400e-01
2.551275637818909559e+01 9.512326847689185350e-01
2.576288144072036346e+01 9.517480556256950885e-01
2.601300650325162778e+01 9.522534751948225074e-01
2.626313156578289210e+01 9.527492129109145225e-01
2.651325662831415997e+01 9.532355289735050530e-01
2.676338169084542429e+01 9.537126747271642557e-01
2.701350675337668861e+01 9.541808930234014774e-01
2.726363181590795648e+01 9.546404185653738494e-01
2.751375687843922080e+01 9.550914782363110200e-01
2.776388194097048867e+01 9.555342914125475318e-01
2.801400700350175299e+01 9.559690702619767499e-01
2.826413206603301731e+01 9.563960200286959479e-01
2.851425712856428518e+01 9.568153393045859545e-01
2.876438219109554950e+01 9.572272202884926084e-01
2.901450725362681737e+01 9.576318490336549472e-01
2.926463231615808169e+01 9.580294056840051864e-01
2.951475737868934601e+01 9.584200646998831674e-01
2.976488244122061388e+01 9.588039950737319295e-01
3.001500750375187820e+01 9.591813605362551343e-01
3.026513256628314252e+01 9.595523197535364979e-01
3.051525762881441040e+01 9.599170265155644310e-01
3.076538269134567471e+01 9.602756299165817744e-01
3.101550775387693903e+01 9.606282745276806256e-01
3.126563281640820691e+01 9.609751005619984188e-01
3.151575787893947123e+01 9.613162440328957281e-01
3.176588294147073910e+01 9.616518117570685975e-01
3.201600800400200342e+01 9.619820072415907752e-01
3.226613306653327129e+01 9.623068793391349462e-01
3.251625812906453206e+01 9.626265738651126336e-01
3.276638319159579993e+01 9.629412079835453220e-01
3.301650825412706780e+01 9.632508954779951393e-01
3.326663331665832857e+01 9.635557468691258176e-01
3.351675837918959644e+01 9.638558695274865862e-01
3.376688344172086431e+01 9.641513677823780881e-01
3.401700850425213218e+01 9.644424325224169037e-01
3.426713356678339295e+01 9.647288938027016592e-01
3.451725862931466082e+01 9.650111159320393650e-01
3.476738369184592869e+01 9.652891025704811723e-01
3.501750875437718946e+01 9.655629443159409186e-01
3.526763381690845733e+01 9.658327292894405280e-01
3.551775887943972521e+01 9.660985432168172071e-01
3.576788394197098597e+01 9.663604695072847139e-01
3.601800900450225384e+01 9.666185893289929165e-01
